True	0	0.0	0.0
False	13	139.015625	4009.5
False	15	140.109375	4042.75
False	13	141.21875	4108.25
False	13	142.28125	4171.5
False	13	143.390625	4263.25
False	11	144.484375	4307.0
False	12	145.5625	4418.75
False	0	154.328125	0.0
False	0	155.4375	0.0
False	11	148.78125	6019.75
False	0	157.640625	0.0
False	9	150.984375	5571.5
False	12	152.09375	5289.25
False	10	153.203125	5239.25
False	0	162.09375	0.0
False	10	155.609375	3353.0
False	0	164.28125	0.0
False	18	157.9375	2593.75
False	17	159.0625	2637.25
False	12	160.125	2694.25
False	18	161.21875	2798.5
False	11	162.25	3110.75
False	12	163.359375	3086.25
False	11	164.46875	3064.25
False	11	165.578125	3040.5
False	11	166.671875	2999.25
False	0	175.296875	0.0
False	10	172.0625	416.5
False	10	173.09375	399.75
False	10	174.25	396.0
False	10	175.234375	392.25
False	10	176.796875	389.25
False	11	177.8125	383.25
False	11	178.65625	379.0
False	11	179.828125	374.75
False	11	181.375	370.5
False	12	182.625	367.0
False	0	187.453125	0.0
False	0	188.5625	0.0
False	0	189.65625	0.0
False	0	190.765625	0.0
False	0	191.859375	0.0
False	0	192.96875	0.0
False	0	194.078125	0.0
False	0	195.1875	0.0
False	0	196.28125	0.0
False	0	197.375	0.0
False	0	198.484375	0.0
False	0	199.578125	0.0
False	10	198.578125	259.0
False	12	200.640625	262.0
False	0	202.890625	0.0
False	9	201.421875	256.5
False	0	205.109375	0.0
False	0	206.203125	0.0
False	0	207.296875	0.0
False	0	208.40625	0.0
False	0	209.515625	0.0
False	0	210.59375	0.0
False	0	211.703125	0.0
False	0	212.8125	0.0
False	0	213.90625	0.0
False	0	215.015625	0.0
False	0	216.109375	0.0
False	0	217.203125	0.0
False	0	218.3125	0.0
False	0	219.40625	0.0
False	0	220.515625	0.0
False	0	221.625	0.0
False	0	222.71875	0.0
False	0	223.828125	0.0
False	0	224.921875	0.0
False	0	226.03125	0.0
False	9	229.4375	130.5
False	13	229.375	131.75
False	0	229.328125	0.0
False	13	226.296875	397.0
False	0	231.53125	0.0
False	9	228.0625	445.5
False	19	229.046875	437.5
False	15	230.125	438.75
False	0	236.0	0.0
False	0	237.109375	0.0
False	12	238.21875	0.0
False	10	234.953125	424.0
False	0	240.421875	0.0
False	12	241.796875	132.25
False	11	242.890625	134.0
False	0	243.734375	0.0
False	0	244.828125	0.0
False	0	245.9375	0.0
False	0	247.046875	0.0
False	0	248.140625	0.0
False	0	249.25	0.0
False	0	250.359375	0.0
False	0	251.453125	0.0
False	0	252.5625	0.0
False	10	253.671875	0.0
False	0	254.765625	0.0
False	0	255.875	0.0
False	0	256.984375	0.0
False	0	258.03125	0.0
False	0	259.140625	0.0
False	0	260.25	0.0
False	0	261.34375	0.0
False	0	262.4375	0.0
False	0	263.546875	0.0
False	0	264.640625	0.0
False	0	265.75	0.0
False	0	266.84375	0.0
False	11	261.734375	805.25
False	11	262.609375	929.0
False	31	263.703125	925.5
False	14	264.75	973.75
False	27	265.859375	987.75
False	26	266.953125	983.75
False	26	268.0	978.5
False	28	269.140625	974.5
False	31	270.21875	969.0
False	31	271.40625	968.5
False	31	272.484375	966.25
False	32	273.515625	966.0
False	32	274.640625	964.5
False	32	275.671875	963.5
False	33	276.796875	962.5
False	15	279.984375	408.5
False	18	280.96875	402.75
False	20	282.125	400.75
False	17	283.53125	398.75
False	16	284.34375	395.0
False	15	285.65625	394.0
False	13	286.9375	394.75
False	17	287.984375	400.5
False	15	288.84375	406.5
False	0	294.265625	0.0
False	0	295.359375	0.0
False	0	296.46875	0.0
False	21	297.5625	0.0
False	20	292.890625	623.5
False	16	294.1875	621.25
False	15	295.34375	598.25
False	22	296.59375	570.75
False	18	297.765625	547.75
False	20	298.875	530.75
False	23	300.109375	521.25
False	22	301.125	511.75
False	23	302.25	504.75
False	21	303.390625	498.75
False	25	304.453125	495.0
False	24	305.6875	489.5
False	25	306.859375	489.25
False	21	307.703125	488.5
False	25	309.0	481.75
False	22	310.140625	479.0
False	19	311.09375	477.5
False	22	312.296875	464.5
False	19	313.484375	450.0
False	21	314.625	441.25
False	22	315.953125	435.25
False	20	317.140625	435.0
False	22	318.25	434.75
False	20	319.265625	436.25
False	20	320.34375	433.0
False	23	321.265625	435.5
False	23	322.453125	438.5
False	23	323.578125	442.0
False	23	324.375	447.25
False	26	325.703125	451.25
False	15	326.765625	461.75
False	14	327.578125	476.25
False	0	333.671875	0.0
False	0	334.765625	0.0
False	15	335.875	0.0
False	0	336.953125	0.0
False	16	338.0625	0.0
False	21	332.078125	1602.0
False	29	334.34375	723.0
False	33	335.28125	718.5
False	0	342.4375	0.0
False	0	343.53125	0.0
False	18	344.640625	0.0
False	14	338.46875	1919.25
False	15	339.53125	1978.25
False	14	340.609375	2067.0
False	13	341.703125	2149.5
False	13	342.78125	2219.5
False	11	343.828125	2308.0
False	12	344.890625	2409.5
False	9	345.953125	2504.75
False	13	347.109375	2589.0
False	0	355.625	0.0
False	10	349.21875	2852.25
False	11	350.28125	3029.0
True	9	351.375	3232.5
False	0	0.0	0.0
False	0	1.09375	0.0
False	0	2.203125	0.0
False	0	3.296875	0.0
False	0	4.390625	0.0
False	0	5.484375	0.0
False	0	6.578125	0.0
False	0	7.671875	0.0
False	15	1.140625	4183.5
False	16	2.234375	4177.75
False	15	3.3125	4171.5
False	16	4.421875	4162.5
False	16	5.515625	4154.5
False	16	6.609375	4157.75
False	15	7.71875	4152.75
False	16	8.8125	4151.25
False	17	9.90625	4162.5
False	17	11.0625	4156.75
False	12	13.640625	791.5
False	21	14.890625	745.0
False	16	15.984375	713.0
False	20	17.109375	695.75
False	22	18.3125	681.5
False	26	19.484375	682.25
False	19	20.625	666.75
False	24	21.734375	666.0
