True	17	50.171875	894.0
False	0	187.09375	0.0
False	0	188.203125	0.0
False	0	189.3125	0.0
False	0	190.421875	0.0
False	0	191.53125	0.0
False	0	192.625	0.0
False	0	193.734375	0.0
False	0	194.84375	0.0
False	0	195.953125	0.0
False	0	197.0625	0.0
False	0	198.171875	0.0
False	9	197.15625	256.5
False	9	198.546875	258.25
False	11	199.71875	263.75
False	10	200.421875	263.75
False	0	203.703125	0.0
False	10	202.484375	273.75
False	0	205.90625	0.0
False	0	207.015625	0.0
False	0	208.125	0.0
False	0	209.21875	0.0
False	0	210.375	0.0
False	0	211.46875	0.0
False	0	212.578125	0.0
False	0	213.6875	0.0
False	0	214.796875	0.0
False	0	215.90625	0.0
False	0	217.015625	0.0
False	0	218.125	0.0
False	0	219.234375	0.0
False	0	220.328125	0.0
False	0	221.453125	0.0
False	0	222.546875	0.0
False	0	223.65625	0.0
False	0	224.765625	0.0
False	10	220.78125	518.75
False	0	226.984375	0.0
False	13	228.359375	131.5
False	0	229.203125	0.0
False	15	225.90625	395.0
False	0	231.40625	0.0
False	0	232.515625	0.0
False	17	228.890625	437.0
False	17	230.0625	438.0
False	0	235.875	0.0
False	0	236.984375	0.0
False	15	238.09375	0.0
False	9	234.5	422.0
False	0	240.3125	0.0
False	13	241.6875	132.0
False	11	244.5625	134.0
False	0	243.640625	0.0
False	0	244.734375	0.0
False	0	245.859375	0.0
False	0	246.953125	0.0
False	0	248.0625	0.0
False	0	249.171875	0.0
False	0	250.28125	0.0
False	0	251.390625	0.0
False	0	252.5	0.0
False	10	253.625	0.0
False	0	254.71875	0.0
False	0	255.828125	0.0
False	0	256.9375	0.0
False	0	258.046875	0.0
False	0	259.078125	0.0
False	0	260.1875	0.0
False	0	261.28125	0.0
False	0	262.390625	0.0
False	0	263.5	0.0
False	0	264.59375	0.0
False	0	265.703125	0.0
False	0	266.8125	0.0
False	10	261.84375	791.0
False	0	269.015625	0.0
False	31	263.75	926.0
False	13	264.6875	968.75
False	26	265.765625	988.5
False	26	266.953125	983.25
False	26	268.03125	978.25
False	28	269.078125	974.25
False	30	270.25	969.25
False	32	271.375	971.75
False	30	272.46875	968.0
