True	0	270.90625	0.0	1
False	9	265.03125	1139.25	1
False	0	273.3125	0.0	1
False	0	274.53125	0.0	1
False	9	268.859375	944.75	1
False	9	270.28125	799.5	1
False	33	271.453125	775.0	1
False	37	272.71875	777.0	1
False	35	273.953125	778.5	1
False	35	275.171875	781.0	1
False	0	282.96875	0.0	1
False	36	277.609375	749.0	1
False	31	278.828125	753.0	1
False	34	280.09375	756.75	1
False	0	287.796875	0.0	1
False	32	281.46875	2091.25	1
False	30	282.65625	2098.0	1
False	33	283.90625	2114.5	1
False	31	285.0625	2126.5	1
False	31	286.28125	2148.5	1
False	32	287.453125	2167.25	1
False	34	288.703125	2181.5	1
False	28	289.890625	2212.0	1
False	31	291.0625	2214.75	1
False	34	292.296875	2240.5	1
False	17	294.921875	562.75	1
False	33	294.65625	2285.0	1
False	20	295.90625	2305.0	1
False	9	297.0625	2369.0	1
False	0	305.8125	0.0	1
False	0	307.015625	0.0	1
False	0	308.21875	0.0	1
False	0	309.421875	0.0	1
False	9	304.984375	454.0	1
False	9	306.25	439.75	1
False	9	307.328125	429.75	1
False	9	308.765625	420.0	1
False	9	310.171875	407.75	1
False	9	311.25	393.25	1
False	9	312.53125	392.75	1
False	9	313.84375	373.0	1
False	9	315.3125	357.0	1
False	9	316.5625	356.25	1
False	9	317.75	348.0	1
False	9	319.0625	340.75	1
False	9	320.359375	334.5	1
False	9	321.609375	327.25	1
False	9	323.046875	323.5	1
False	9	323.9375	317.75	1
False	0	329.8125	0.0	1
False	0	331.015625	0.0	1
False	0	332.21875	0.0	1
False	0	333.421875	0.0	1
False	0	334.625	0.0	1
False	0	335.828125	0.0	1
False	0	337.03125	0.0	1
False	9	334.65625	268.75	1
False	0	339.4375	0.0	1
False	10	336.890625	274.75	1
False	11	337.828125	272.5	1
False	11	338.78125	269.25	1
False	10	340.65625	267.0	1
False	10	341.34375	265.5	1
False	10	342.78125	263.75	1
False	10	344.234375	261.25	1
False	10	345.390625	259.75	1
False	10	346.390625	257.5	1
False	10	347.46875	257.25	1
False	11	349.03125	255.25	1
False	10	350.59375	254.5	1
False	10	351.390625	254.25	1
False	0	356.265625	0.0	1
False	0	357.453125	0.0	1
False	0	358.671875	0.0	1
False	0	0.625	0.0	1
False	0	1.859375	0.0	1
False	0	3.09375	0.0	1
False	9	1.828125	219.25	1
False	11	2.21875	226.0	1
True	10	3.1875	237.75	2
False	0	8.0625	0.0	2
False	9	5.921875	241.75	2
False	10	7.15625	247.5	2
False	10	7.9375	249.75	2
False	10	9.171875	251.5	2
False	11	10.3125	251.0	2
False	11	12.09375	252.75	2
False	10	13.359375	253.0	2
False	10	14.671875	254.25	2
False	11	15.234375	256.25	2
False	11	16.4375	258.0	2
False	10	17.5625	260.0	2
False	11	19.25	262.0	2
False	10	20.53125	264.0	2
False	10	20.953125	265.5	2
False	10	22.546875	267.25	2
False	11	23.296875	269.0	2
False	11	24.75	272.0	2
False	11	25.671875	274.5	2
False	11	26.78125	277.0	2
False	10	28.0625	278.0	2
False	11	29.609375	283.5	2
False	10	30.296875	287.0	2
False	10	31.953125	291.25	2
False	10	32.75	295.5	2
False	11	34.171875	298.5	2
False	10	35.5	301.25	2
False	10	36.53125	305.75	2
False	10	37.5625	308.25	2
False	10	38.765625	313.75	2
False	10	40.09375	318.75	2
False	10	41.0	324.25	2
False	17	42.5625	323.5	2
False	9	43.546875	334.5	2
False	21	44.59375	323.75	2
False	16	45.5625	310.5	2
False	0	51.328125	0.0	2
False	14	47.8125	328.25	2
False	11	48.890625	331.5	2
False	10	50.0	337.5	2
False	0	56.125	0.0	2
False	9	52.46875	348.0	2
False	12	53.46875	353.5	2
False	0	59.71875	0.0	2
False	9	56.03125	334.25	2
False	0	62.109375	0.0	2
False	0	63.3125	0.0	2
False	0	64.515625	0.0	2
False	0	65.703125	0.0	2
False	0	66.90625	0.0	2
False	9	63.390625	339.75	2
False	0	69.296875	0.0	2
False	0	70.5	0.0	2
False	0	72.109375	0.0	2
False	12	67.4375	496.0	2
False	0	74.53125	0.0	2
False	0	75.75	0.0	2
False	0	76.96875	0.0	2
False	0	78.1875	0.0	2
False	0	79.40625	0.0	2
False	0	80.625	0.0	2
False	0	81.84375	0.0	2
False	0	83.0625	0.0	2
False	37	78.375	545.5	2
False	0	85.5	0.0	2
False	0	86.703125	0.0	2
False	14	82.28125	481.25	2
False	0	89.140625	0.0	2
False	0	90.359375	0.0	2
False	0	91.59375	0.0	2
False	15	86.75	558.0	2
False	21	86.578125	1987.0	2
False	16	87.78125	1969.5	2
False	10	89.875	1144.0	2
False	27	90.75	1971.25	2
False	26	92.0	1971.75	2
False	9	95.015625	482.75	2
False	15	96.140625	482.5	2
False	17	97.421875	484.0	2
False	0	104.390625	0.0	2
False	0	105.625	0.0	2
False	0	106.875	0.0	2
False	9	101.03125	1206.75	2
False	0	109.359375	0.0	2
False	9	110.59375	0.0	2
False	10	104.296875	2457.5	2
False	12	105.578125	2256.5	2
False	13	106.8125	2122.0	2
False	14	108.109375	1980.0	2
False	14	109.375	1867.25	2
False	16	110.671875	1759.0	2
False	16	111.96875	1667.75	2
False	17	113.203125	1588.0	2
False	17	113.859375	1518.25	2
False	20	115.078125	1442.0	2
False	21	116.328125	1384.5	2
False	22	117.59375	1328.75	2
False	22	118.875	1273.25	2
False	25	120.09375	1231.5	2
False	26	121.34375	1188.0	2
False	24	122.546875	1152.75	2
False	26	123.8125	1114.25	2
False	28	125.015625	1078.75	2
False	27	126.28125	1049.75	2
False	27	127.5	1018.0	2
False	28	128.796875	991.25	2
False	29	129.9375	967.0	2
False	31	131.1875	942.5	2
False	29	132.4375	918.5	2
False	32	133.671875	898.75	2
False	29	135.015625	875.5	2
False	33	136.265625	857.75	2
